fecha_documento,monto,moneda,glosa,centro_costo,referencia,cuenta_contable
2026-08-01,-2521940.0,CLP,Compra de mercaderia - Capital,CC-005,DOC-001012,3101
2026-06-15,-2557438.0,CLP,Regularizacion - Impuestos por Pagar,CC-001,DOC-001931,2102
2026-07-01,1397146.0,CLP,Transferencia interna - Bancos,CC-001,DOC-001150,1102
2026-05-15,975122.0,CLP,Transferencia interna - Costo de Ventas,CC-001,DOC-002805,5101
2026-05-16,2508696.0,CLP,Pago a proveedor - Caja,CC-005,DOC-000116,1101
2026-06-05,-409582.0,CLP,Provision mensual - Proveedores,CC-004,DOC-000740,2101
2026-05-13,452057.0,CLP,Ajuste contable - Caja,CC-008,DOC-002763,1101
2026-06-09,569079.0,CLP,Pago de servicios - Inventario,CC-001,DOC-001974,1301
2026-06-07,53725.0,CLP,Transferencia interna - Costo de Ventas,CC-003,DOC-001081,5101
2026-06-19,2836740.0,CLP,Provision mensual - Costo de Ventas,CC-003,DOC-001810,5101
2026-07-30,-2439489.0,USD,Transferencia interna - Capital,CC-002,DOC-000830,3101
2026-07-21,-992762.0,CLP,Compra de mercaderia - Impuestos por Pagar,CC-007,DOC-000119,2102
2026-06-22,2792402.0,CLP,Devolucion - Bancos,CC-005,DOC-000656,1102
2026-05-14,-2042253.0,CLP,Provision mensual - Capital,CC-004,DOC-002732,3101
2026-06-14,724910.0,CLP,Nomina - Clientes,CC-002,DOC-002692,1201
2026-02-07,56238.0,CLP,Pago a proveedor - Clientes,CC-005,DOC-002932,1201
2026-07-27,-1447142.0,CLP,Provision mensual - Prestamos Bancarios,CC-003,DOC-000635,2201
2026-05-30,-603401.0,USD,Ajuste contable - Impuestos por Pagar,CC-001,DOC-000369,2102
2026-07-28,-1295629.0,CLP,Nota de debito - Proveedores,CC-007,DOC-000268,2101
2026-07-08,1518700.0,CLP,Pago a proveedor - Inventario,CC-002,DOC-000046,1301
2026-05-27,-2932825.0,CLP,Ajuste contable - Prestamos Bancarios,CC-002,DOC-000991,2201
2026-07-09,887233.0,CLP,Cobro cliente - Bancos,CC-008,DOC-000876,1102
2026-02-26,2182603.0,CLP,Nomina - Clientes,CC-007,DOC-000773,1201
2026-05-27,-2358994.0,CLP,Nota de credito - Capital,CC-008,DOC-001219,3101
2026-07-10,-320155.0,CLP,Nota de debito - Gastos de Venta,CC-006,DOC-001126,5103
2026-07-29,1080143.0,CLP,Compra de mercaderia - Bancos,CC-001,DOC-000004,1102
2026-02-19,698954.0,CLP,Transferencia interna - Bancos,CC-008,DOC-001595,1102
2026-06-01,1531545.0,USD,Cobro cliente - Inventario,CC-005,DOC-002311,1301
2026-07-27,2398940.0,CLP,Cobro cliente - Inventario,CC-004,DOC-002491,1301
2026-06-12,2030938.0,CLP,Transferencia interna - Ventas,CC-002,DOC-001077,4101
2026-05-14,1774956.0,CLP,Nomina - Bancos,CC-006,DOC-000837,1102
2026-07-11,1668243.0,CLP,Provision mensual - Bancos,CC-003,DOC-000681,1102
2026-03-12,-1309261.0,CLP,Devolucion - Prestamos Bancarios,CC-005,DOC-001715,2201
2026-08-05,-1523895.0,CLP,Pago a proveedor - Impuestos por Pagar,CC-001,DOC-002352,2102
2026-07-17,-1587322.0,CLP,Compra de mercaderia - Prestamos Bancarios,CC-004,DOC-002361,2201
2026-07-19,-462392.0,CLP,Pago a proveedor - Ventas,CC-006,DOC-002197,4101
2026-06-19,2679568.0,CLP,Cobro cliente - Bancos,CC-001,DOC-001148,1102
2026-07-16,566692.0,USD,Nomina - Bancos,CC-004,DOC-000574,1102
2026-08-05,2697279.0,CLP,Provision mensual - Caja,CC-002,DOC-000050,1101
2026-06-19,-2780061.0,CLP,Pago a proveedor - Gastos de Venta,CC-008,DOC-000853,5103
2026-06-03,162044.0,CLP,Nomina - Inventario,CC-003,DOC-001982,1301
2026-05-14,-1336793.0,CLP,Anticipo - Proveedores,CC-005,DOC-001823,2101
2026-08-07,-200769.0,CLP,Transferencia interna - Impuestos por Pagar,CC-008,DOC-000833,2102
2026-05-22,2940241.0,CLP,Regularizacion - Costo de Ventas,CC-005,DOC-001115,5101
2026-06-26,578577.0,CLP,Devolucion - Gastos Administrativos,CC-005,DOC-001166,5102
2026-03-22,408475.0,CLP,Nota de credito - Clientes,CC-001,DOC-002518,1201
2026-06-25,1282411.0,CLP,Cobro cliente - Ventas,CC-004,DOC-001906,4101
2026-06-19,-1024238.0,USD,Cobro cliente - Impuestos por Pagar,CC-004,DOC-000971,2102
2026-07-15,2441522.0,CLP,Anticipo - Clientes,CC-006,DOC-000399,1201
2026-06-17,-1790500.0,CLP,Provision mensual - Capital,CC-002,DOC-002559,3101
2026-08-08,2007650.0,CLP,Nota de debito - Proveedores,CC-005,DOC-002368,2101
2026-07-21,1620440.0,CLP,Regularizacion - Clientes,CC-001,DOC-000019,1201
2026-07-09,1432236.0,CLP,Transferencia interna - Caja,CC-006,DOC-000684,1101
2026-05-31,-1987305.0,CLP,Provision mensual - Prestamos Bancarios,CC-005,DOC-000035,2201
2026-07-11,23907.0,CLP,Regularizacion - Proveedores,CC-005,DOC-002829,2101
2026-05-19,899879.0,CLP,Nota de debito - Gastos Administrativos,CC-004,DOC-000524,5102
2026-06-27,1358332.0,CLP,Transferencia interna - Gastos Administrativos,CC-001,DOC-002455,5102
2026-08-05,-2973864.0,CLP,Regularizacion - Prestamos Bancarios,CC-001,DOC-000920,2201
2025-10-03,2584112.0,CLP,Transferencia interna - Costo de Ventas,CC-004,DOC-001841,5101
2026-06-20,-1877811.0,USD,Compra de mercaderia - Capital,CC-006,DOC-001890,3101
2026-06-09,2356707.0,CLP,Ajuste contable - Costo de Ventas,CC-007,DOC-000537,5101
2025-08-30,-2184035.0,USD,Nota de debito - Prestamos Bancarios,CC-002,DOC-001705,2201
2026-07-04,-1977219.0,CLP,Nomina - Gastos de Venta,CC-003,DOC-002931,5103
2026-07-05,2083472.0,USD,Provision mensual - Inventario,CC-002,DOC-000245,1301
2026-07-05,-1386735.0,CLP,Anticipo - Prestamos Bancarios,CC-001,DOC-000784,2201
2026-07-02,492941.0,CLP,Nomina - Gastos Administrativos,CC-004,DOC-001409,5102
2026-06-27,2166115.0,CLP,Nota de credito - Gastos de Venta,CC-001,DOC-002537,5103
2026-05-21,2821174.0,CLP,Provision mensual - Costo de Ventas,CC-008,DOC-000154,5101
2026-06-21,-1795537.0,CLP,Compra de mercaderia - Capital,CC-002,DOC-001686,3101
2026-06-25,1180533.0,CLP,Anticipo - Gastos Administrativos,CC-005,DOC-000625,5102
2026-01-25,1969790.0,CLP,Provision mensual - Clientes,CC-008,DOC-002876,1201
2026-08-02,991426.0,CLP,Pago de servicios - Gastos Administrativos,CC-005,DOC-001346,5102
2026-08-06,1673607.0,CLP,Cobro cliente - Bancos,CC-005,DOC-000569,1102
2026-06-03,654790.0,USD,Compra de mercaderia - Clientes,CC-008,DOC-002933,1201
2026-06-29,1013332.0,USD,Ajuste contable - Clientes,CC-006,DOC-001758,1201
2026-08-02,-25616.0,CLP,Devolucion - Capital,CC-007,DOC-001816,3101
2026-07-05,1026586.0,CLP,Nota de credito - Costo de Ventas,CC-003,DOC-002065,5101
2026-07-24,2592761.0,CLP,Nota de debito - Costo de Ventas,CC-007,DOC-000127,5101
2026-08-06,1693098.0,CLP,Devolucion - Inventario,CC-008,DOC-002004,1301
2026-07-09,1038713.0,USD,Transferencia interna - Gastos Administrativos,CC-008,DOC-002006,5102
2026-07-30,440943.0,CLP,Compra de mercaderia - Gastos Administrativos,CC-006,DOC-000980,5102
2025-07-19,-359960.0,CLP,Pago a proveedor - Gastos de Venta,CC-004,DOC-002725,5103
2026-05-17,2419570.0,CLP,Pago a proveedor - Ventas,CC-007,DOC-000190,4101
2025-09-27,2209059.0,CLP,Nota de credito - Ventas,CC-001,DOC-001139,4101
2026-06-28,-604789.0,CLP,Nomina - Impuestos por Pagar,CC-002,DOC-000992,2102
2026-06-03,932436.0,CLP,Nota de debito - Ventas,CC-002,DOC-000699,4101
2026-05-29,-2465750.0,CLP,Transferencia interna - Proveedores,CC-007,DOC-000606,2101
2026-06-17,2536240.0,USD,Anticipo - Costo de Ventas,CC-001,DOC-000180,5101
2026-06-12,923885.0,CLP,Regularizacion - Caja,CC-005,DOC-000301,1101
2026-07-31,-1296510.0,CLP,Pago a proveedor - Capital,CC-007,DOC-002544,3101
2026-06-21,1089342.0,CLP,Anticipo - Costo de Ventas,CC-005,DOC-002775,5101
2025-12-28,-1840730.0,CLP,Compra de mercaderia - Prestamos Bancarios,CC-006,DOC-001060,2201
2026-07-26,-2294651.0,CLP,Provision mensual - Prestamos Bancarios,CC-007,DOC-002819,2201
2026-05-19,944809.0,CLP,Ajuste contable - Caja,CC-005,DOC-002878,1101
2026-07-09,116865.0,CLP,Compra de mercaderia - Gastos Administrativos,CC-004,DOC-002565,5102
2026-06-29,2909463.0,CLP,Transferencia interna - Costo de Ventas,CC-006,DOC-001069,5101
2026-05-20,1733679.0,CLP,Nota de credito - Caja,CC-006,DOC-002524,1101
2026-06-24,2526628.0,CLP,Nomina - Bancos,CC-007,DOC-002205,1102
2026-05-18,730669.0,USD,Ajuste contable - Bancos,CC-008,DOC-001243,1102
2026-06-01,2583035.0,CLP,Devolucion - Ventas,CC-005,DOC-000016,4101
2026-07-20,1194559.0,CLP,Devolucion - Ventas,CC-005,DOC-002091,4101
2026-05-26,2984067.0,CLP,Pago a proveedor - Ventas,CC-001,DOC-000546,4101
2026-06-05,861590.0,CLP,Anticipo - Inventario,CC-004,DOC-000658,1301
2026-08-05,465419.0,CLP,Devolucion - Caja,CC-007,DOC-002704,1101
2026-02-18,-1900485.0,CLP,Cobro cliente - Impuestos por Pagar,CC-008,DOC-002735,2102
2026-06-10,-2984774.0,CLP,Pago a proveedor - Impuestos por Pagar,CC-003,DOC-001504,2102
2025-09-17,-2132190.0,CLP,Ajuste contable - Prestamos Bancarios,CC-004,DOC-000959,2201
2026-07-15,1103094.0,CLP,Nota de debito - Caja,CC-005,DOC-002331,1101
2026-08-04,-331118.0,USD,Ajuste contable - Impuestos por Pagar,CC-005,DOC-000797,2102
2026-06-08,1792233.0,CLP,Regularizacion - Bancos,CC-004,DOC-000225,1102
2026-05-26,1817219.0,CLP,Pago a proveedor - Gastos Administrativos,CC-004,DOC-002074,5102
2026-06-27,253861.0,CLP,Regularizacion - Gastos Administrativos,CC-006,DOC-001799,5102
2025-11-26,-2592783.0,CLP,Nomina - Prestamos Bancarios,CC-008,DOC-002485,2201
2026-07-09,887917.0,CLP,Pago de servicios - Inventario,CC-007,DOC-001855,
2026-06-22,970031.0,CLP,Pago a proveedor - Ventas,CC-008,DOC-002277,4101
2026-07-15,1348252.0,USD,Compra de mercaderia - Ventas,CC-004,DOC-002085,4101
2026-05-22,-335395.0,CLP,Ajuste contable - Ventas,CC-001,DOC-001693,4101
2026-06-23,2834548.0,CLP,Provision mensual - Clientes,CC-001,DOC-001045,1201
2026-06-03,2449774.0,USD,Pago a proveedor - Gastos Administrativos,CC-004,DOC-000469,5102
2025-10-05,-1112042.0,CLP,Compra de mercaderia - Prestamos Bancarios,CC-006,DOC-000954,2201
2026-08-06,1998332.0,USD,Ajuste contable - Inventario,CC-006,DOC-000945,1301
2026-05-25,2978364.0,CLP,Ajuste contable - Bancos,CC-004,DOC-000639,1102
2026-07-25,2540296.0,CLP,Nomina - Clientes,CC-002,DOC-002778,1201
2026-07-22,-2597071.0,CLP,Nota de credito - Capital,CC-004,DOC-001218,3101
2026-05-13,373316.0,CLP,Compra de mercaderia - Proveedores,CC-007,DOC-001158,2101
2026-08-03,-1632862.0,CLP,Regularizacion - Capital,CC-002,DOC-001415,3101
2026-06-08,-1888687.0,CLP,Pago a proveedor - Impuestos por Pagar,CC-002,DOC-002713,2102
2026-07-13,-514723.0,USD,Pago de servicios - Gastos de Venta,CC-001,DOC-001527,5103
2026-06-29,-1991420.0,CLP,Pago a proveedor - Prestamos Bancarios,CC-006,DOC-002921,2201
2026-06-11,-2960680.0,CLP,Cobro cliente - Impuestos por Pagar,CC-007,DOC-001300,2102
2026-05-28,-400076.0,CLP,Pago a proveedor - Impuestos por Pagar,CC-004,DOC-002866,2102
2026-05-20,-1586823.0,CLP,Provision mensual - Impuestos por Pagar,CC-008,DOC-001603,2102
2025-11-03,655723.0,CLP,Pago de servicios - Proveedores,CC-002,DOC-000160,2101
2025-10-15,-1685184.0,CLP,Nota de credito - Prestamos Bancarios,CC-004,DOC-001704,2201
2026-06-15,869459.0,USD,Nomina - Gastos de Venta,CC-007,DOC-000956,5103
2026-06-11,-960126.0,CLP,Pago de servicios - Capital,CC-003,DOC-002915,3101
2026-05-14,-2710658.0,CLP,Ajuste contable - Proveedores,CC-002,DOC-000877,2101
2026-07-28,2316116.0,CLP,Transferencia interna - Ventas,CC-005,DOC-001919,4101
2026-08-02,-1305276.0,CLP,Compra de mercaderia - Impuestos por Pagar,CC-004,DOC-001884,2102
2026-06-12,741138.0,CLP,Cobro cliente - Costo de Ventas,CC-004,DOC-002200,5101
2026-06-11,1662652.0,CLP,Nota de credito - Gastos Administrativos,CC-006,DOC-000098,5102
2026-08-04,2701153.0,CLP,Devolucion - Inventario,CC-008,DOC-002827,1301
2026-06-09,-904209.0,CLP,Nota de credito - Ventas,CC-004,DOC-002557,4101
2026-08-03,2495015.0,CLP,Compra de mercaderia - Clientes,CC-003,DOC-000253,1201
2026-07-25,-1915420.0,CLP,Pago a proveedor - Ventas,CC-005,DOC-000103,4101
2026-08-09,2270782.0,CLP,Regularizacion - Bancos,CC-004,DOC-001445,1102
2025-11-02,-1941708.0,CLP,Cobro cliente - Prestamos Bancarios,CC-002,DOC-001443,2201
2026-05-19,-1127273.0,USD,Compra de mercaderia - Impuestos por Pagar,CC-001,DOC-001648,2102
2026-07-23,2518949.0,CLP,Nota de debito - Proveedores,CC-001,DOC-000586,2101
2026-06-06,425410.0,CLP,Anticipo - Costo de Ventas,CC-003,DOC-000627,5101
2026-07-21,-2732408.0,CLP,Nota de credito - Gastos de Venta,CC-004,DOC-001696,5103
2026-08-09,2840627.0,USD,Compra de mercaderia - Costo de Ventas,CC-008,DOC-002101,5101
2025-09-13,471949.0,CLP,Anticipo - Clientes,CC-006,DOC-002199,1201
2026-07-23,1734389.0,CLP,Nomina - Gastos Administrativos,CC-007,DOC-000403,5102
2026-06-17,2884250.0,CLP,Pago a proveedor - Inventario,CC-001,DOC-001154,1301
2026-05-15,1977704.0,CLP,Regularizacion - Inventario,CC-005,DOC-002255,1301
2026-06-09,2442537.0,CLP,Provision mensual - Proveedores,CC-002,DOC-001682,2101
2026-06-12,-976481.0,CLP,Nomina - Prestamos Bancarios,CC-008,DOC-002056,2201
2026-07-30,1891746.0,CLP,Compra de mercaderia - Inventario,CC-004,DOC-002844,1301
2026-07-01,1222505.0,CLP,Nota de debito - Clientes,CC-004,DOC-000452,1201
2026-05-29,13439.0,CLP,Nota de credito - Proveedores,CC-001,DOC-002301,2101
2026-07-03,2065512.0,USD,Devolucion - Inventario,CC-007,DOC-001327,1301
2026-05-21,2508941.0,CLP,Nomina - Inventario,CC-005,DOC-002049,1301
2026-06-16,659068.0,CLP,Transferencia interna - Clientes,CC-005,DOC-000880,1201
2026-06-19,659007.0,CLP,Pago de servicios - Bancos,CC-006,DOC-002918,1102
2026-05-22,234005.0,CLP,Regularizacion - Proveedores,CC-001,DOC-000623,2101
2026-07-19,-2303946.0,CLP,Pago a proveedor - Gastos de Venta,CC-007,DOC-002393,5103
2026-03-31,2405368.0,CLP,Cobro cliente - Clientes,CC-007,DOC-002772,1201
2026-07-06,1039432.0,CLP,Anticipo - Gastos Administrativos,CC-004,DOC-001787,5102
2026-06-06,1687145.0,CLP,Transferencia interna - Clientes,CC-002,DOC-000262,1201
2026-05-29,-2159064.0,CLP,Nomina - Ventas,CC-008,DOC-001634,4101
2026-08-03,2644066.0,CLP,Regularizacion - Proveedores,CC-003,DOC-001438,2101
2026-06-06,2440851.0,CLP,Pago a proveedor - Clientes,CC-007,DOC-002198,1201
2026-05-26,1125634.0,CLP,Transferencia interna - Gastos Administrativos,CC-003,DOC-001969,5102
2026-05-30,1317918.0,CLP,Nota de credito - Ventas,CC-006,DOC-002520,4101
2026-07-11,1128977.0,CLP,Cobro cliente - Ventas,CC-002,DOC-001802,4101
2026-05-28,-2462257.0,CLP,Devolucion - Prestamos Bancarios,CC-005,DOC-000640,2201
2026-06-04,1434654.0,CLP,Anticipo - Inventario,CC-003,DOC-002385,1301
2026-07-22,-2971833.0,CLP,Anticipo - Proveedores,CC-002,DOC-002598,2101
2026-06-30,449749.0,CLP,Cobro cliente - Bancos,CC-004,DOC-002830,1102
2026-05-27,363452.0,CLP,Regularizacion - Gastos de Venta,CC-007,DOC-001959,5103
2026-06-10,2114991.0,CLP,Devolucion - Costo de Ventas,CC-003,DOC-000488,5101
2026-05-22,533713.0,CLP,Regularizacion - Costo de Ventas,CC-005,DOC-001843,5101
2026-08-09,591529.0,CLP,Provision mensual - Clientes,CC-001,DOC-001734,1201
2026-04-16,2732298.0,CLP,Compra de mercaderia - Proveedores,CC-004,DOC-000146,2101
2026-08-03,641364.0,CLP,Transferencia interna - Bancos,CC-007,DOC-001534,1102
2026-07-12,1118492.0,CLP,Pago a proveedor - Clientes,CC-003,DOC-001986,1201
2026-07-09,682155.0,CLP,Compra de mercaderia - Clientes,CC-006,DOC-001369,1201
2026-05-30,1196802.0,CLP,Anticipo - Costo de Ventas,CC-001,DOC-002450,5101
2026-07-29,1956805.0,CLP,Provision mensual - Costo de Ventas,CC-002,DOC-002936,
2026-08-06,1082421.0,CLP,Ajuste contable - Costo de Ventas,CC-002,DOC-000659,5101
2025-10-11,-1973352.0,CLP,Transferencia interna - Prestamos Bancarios,CC-006,DOC-001794,2201
2026-05-29,-2567818.0,CLP,Compra de mercaderia - Gastos de Venta,CC-005,DOC-002511,5103
2026-06-18,-823135.0,CLP,Cobro cliente - Capital,CC-006,DOC-000186,3101
2026-06-30,548466.0,CLP,Compra de mercaderia - Caja,CC-007,DOC-001147,1101
2026-05-13,-2545512.0,CLP,Compra de mercaderia - Gastos de Venta,CC-005,DOC-000608,5103
2026-06-25,148696.0,CLP,Nota de credito - Caja,CC-003,DOC-002191,1101
2026-05-12,-2711850.0,CLP,Nomina - Impuestos por Pagar,CC-001,DOC-001930,2102
2026-05-22,1484880.0,CLP,Nota de debito - Clientes,CC-008,DOC-000197,1201
2026-05-29,836622.0,CLP,Pago de servicios - Ventas,CC-008,DOC-002327,4101
2026-07-19,-2802098.0,CLP,Nomina - Prestamos Bancarios,CC-008,DOC-000293,2201
2026-06-27,-2054513.0,CLP,Regularizacion - Gastos de Venta,CC-005,DOC-000766,5103
2026-06-03,-509290.0,CLP,Anticipo - Ventas,CC-005,DOC-000400,4101
2026-08-04,614657.0,CLP,Compra de mercaderia - Gastos Administrativos,CC-008,DOC-000122,5102
2026-05-29,-1957253.0,CLP,Transferencia interna - Capital,CC-003,DOC-000202,3101
2026-06-30,-1670669.0,CLP,Transferencia interna - Gastos de Venta,CC-007,DOC-000835,5103
2025-08-17,-2625843.0,CLP,Nota de credito - Prestamos Bancarios,CC-004,DOC-002294,2201
2026-06-17,2041311.0,CLP,Regularizacion - Caja,CC-005,DOC-001439,1101
2026-05-24,1681583.0,USD,Nomina - Gastos de Venta,CC-006,DOC-001733,5103
2026-01-24,1089483.0,CLP,Ajuste contable - Gastos Administrativos,CC-007,DOC-001695,5102
2026-07-19,1712202.0,CLP,Transferencia interna - Caja,CC-008,DOC-002928,1101
2026-07-02,1000644.0,CLP,Cobro cliente - Costo de Ventas,CC-002,DOC-001707,5101
2026-05-13,-2711802.0,CLP,Devolucion - Capital,CC-004,DOC-002913,3101
2026-06-07,614353.0,USD,Pago de servicios - Bancos,CC-003,DOC-001153,1102
2026-06-01,2135589.0,CLP,Cobro cliente - Bancos,CC-003,DOC-001661,1102
2026-05-25,494332.0,CLP,Provision mensual - Gastos Administrativos,CC-007,DOC-002432,5102
2026-06-02,562551.0,CLP,Transferencia interna - Proveedores,CC-007,DOC-001759,2101
2026-05-28,-1447191.0,CLP,Nota de credito - Gastos de Venta,CC-005,DOC-000854,5103
2026-06-26,2888576.0,CLP,Nota de credito - Caja,CC-008,DOC-001589,1101
2026-07-08,511223.0,CLP,Compra de mercaderia - Bancos,CC-007,DOC-002267,1102
2026-06-28,2767444.0,CLP,Cobro cliente - Clientes,CC-004,DOC-000641,1201
2026-08-07,285617.0,CLP,Anticipo - Costo de Ventas,CC-001,DOC-000001,5101
2026-05-14,-1770736.0,CLP,Devolucion - Prestamos Bancarios,CC-003,DOC-002160,2201
2026-05-13,1620166.0,CLP,Transferencia interna - Clientes,CC-007,DOC-000698,1201
2026-07-04,1015909.0,CLP,Anticipo - Inventario,CC-005,DOC-001636,1301
2026-08-09,187864.0,CLP,Pago a proveedor - Gastos Administrativos,CC-001,DOC-001291,5102
2026-04-01,-2560709.0,CLP,Regularizacion - Prestamos Bancarios,CC-006,DOC-002856,2201
2026-06-29,81060.0,CLP,Pago a proveedor - Gastos de Venta,CC-001,DOC-002489,5103
2025-12-22,-1266606.0,CLP,Ajuste contable - Capital,CC-006,DOC-001520,3101
2026-06-18,-21989.0,USD,Pago a proveedor - Prestamos Bancarios,CC-007,DOC-001853,2201
2026-06-28,2345141.0,CLP,Nota de credito - Costo de Ventas,CC-003,DOC-001136,5101
2026-04-21,2408980.0,CLP,Nota de credito - Clientes,CC-006,DOC-002898,1201
2026-06-02,2290174.0,USD,Anticipo - Gastos Administrativos,CC-006,DOC-001631,5102
2026-01-03,2765910.0,CLP,Provision mensual - Clientes,CC-001,DOC-001998,1201
2026-05-31,-221796.0,CLP,Cobro cliente - Prestamos Bancarios,CC-005,DOC-000663,2201
2026-05-31,-2576213.0,CLP,Cobro cliente - Capital,CC-003,DOC-000683,3101
2026-05-14,957311.0,CLP,Transferencia interna - Clientes,CC-002,DOC-001257,1201
2026-06-18,1846695.0,USD,Pago a proveedor - Caja,CC-004,DOC-000317,1101
2026-05-08,1736072.0,CLP,Pago a proveedor - Inventario,CC-007,DOC-000648,1301
2025-10-06,-1118194.0,CLP,Cobro cliente - Gastos de Venta,CC-008,DOC-001434,5103
2026-07-26,2099455.0,CLP,Nomina - Ventas,CC-006,DOC-001479,4101
2026-06-08,-2993901.0,CLP,Nota de debito - Impuestos por Pagar,CC-001,DOC-000709,2102
2026-06-17,501642.0,CLP,Regularizacion - Ventas,CC-007,DOC-001282,4101
2026-06-12,-2120141.0,CLP,Cobro cliente - Capital,CC-007,DOC-001768,3101
2026-07-17,2386345.0,CLP,Nota de credito - Clientes,CC-002,DOC-000972,1201
2026-05-21,1699429.0,USD,Devolucion - Ventas,CC-008,DOC-002675,4101
2026-07-31,1662122.0,CLP,Anticipo - Caja,CC-006,DOC-002680,1101
2026-05-17,373679.0,CLP,Regularizacion - Gastos Administrativos,CC-008,DOC-001306,5102
2026-02-25,2826428.0,CLP,Nota de debito - Proveedores,CC-001,DOC-001400,2101
2026-07-19,570635.0,CLP,Nota de credito - Clientes,CC-003,DOC-001408,1201
2026-02-10,102890.0,CLP,Pago de servicios - Caja,CC-006,DOC-002237,1101
2026-06-13,1905217.0,CLP,Devolucion - Gastos de Venta,CC-004,DOC-001496,5103
2026-07-08,1659386.0,CLP,Compra de mercaderia - Clientes,CC-002,DOC-002038,1201
2026-05-24,2375925.0,CLP,Ajuste contable - Proveedores,CC-008,DOC-001529,2101
,-2092301.0,CLP,Compra de mercaderia - Prestamos Bancarios,CC-002,DOC-001663,2201
2026-06-17,1564181.0,USD,Provision mensual - Ventas,CC-005,DOC-001354,4101
2026-02-12,2347422.0,CLP,Compra de mercaderia - Clientes,CC-002,DOC-002924,1201
2026-07-06,-1927056.0,CLP,Ajuste contable - Gastos de Venta,CC-004,DOC-002889,5103
2026-06-15,1741773.0,CLP,Nota de credito - Gastos Administrativos,CC-004,DOC-001643,5102
2026-02-26,-91175.0,USD,Provision mensual - Prestamos Bancarios,CC-008,DOC-001051,2201
2026-05-26,-24686.0,CLP,Compra de mercaderia - Capital,CC-004,DOC-000795,3101
2026-06-02,-2772967.0,CLP,Pago de servicios - Prestamos Bancarios,CC-001,DOC-002693,2201
2026-08-03,-1837651.0,CLP,Nota de credito - Prestamos Bancarios,CC-002,DOC-001597,2201
2026-07-29,1289609.0,CLP,Nota de credito - Proveedores,CC-005,DOC-002604,2101
2026-08-01,104607.0,CLP,Transferencia interna - Caja,CC-001,DOC-002729,1101
2026-05-25,1044335.0,USD,Pago a proveedor - Gastos Administrativos,CC-007,DOC-002625,5102
2026-08-05,1093303.0,CLP,Devolucion - Proveedores,CC-008,DOC-001819,2101
2026-06-17,1755483.0,CLP,Anticipo - Inventario,CC-007,DOC-001722,1301
2026-07-12,2594425.0,CLP,Anticipo - Costo de Ventas,CC-001,DOC-001183,5101
2026-05-29,802192.0,CLP,Ajuste contable - Caja,CC-006,DOC-002572,1101
2026-08-05,2935657.0,USD,Compra de mercaderia - Proveedores,CC-006,DOC-001059,2101
2026-07-13,2082107.0,CLP,Ajuste contable - Gastos Administrativos,CC-002,DOC-000540,5102
